"","Date","Close","Company"
"193",2021-12-15,2898.215078972,"Google Prediction"
"194",2021-12-16,2877.60313036265,"Google Prediction"
"195",2021-12-17,2870.18261166355,"Google Prediction"
"196",2021-12-20,2889.09308768292,"Google Prediction"
"197",2021-12-21,2925.71072960012,"Google Prediction"
"198",2021-12-22,2936.04350543739,"Google Prediction"
"199",2021-12-23,2924.83052142682,"Google Prediction"
"200",2021-12-27,2928.30314212265,"Google Prediction"
"201",2021-12-28,2930.56242061751,"Google Prediction"
"202",2021-12-29,2917.13896531584,"Google Prediction"
"203",2021-12-30,2899.44192185225,"Google Prediction"
"204",2021-12-31,2889.85531096878,"Google Prediction"
"205",2022-01-03,2838.20472706081,"Google Prediction"
"206",2022-01-04,2794.90120149376,"Google Prediction"
"207",2022-01-05,2763.10459915847,"Google Prediction"
"208",2022-01-06,2745.99115919294,"Google Prediction"
"209",2022-01-07,2758.88522557141,"Google Prediction"
"210",2022-01-10,2781.95641425224,"Google Prediction"
"211",2022-01-11,2762.29943128647,"Google Prediction"
"212",2022-01-12,2795.58805149905,"Google Prediction"
"213",2022-01-13,2791.92466037087,"Google Prediction"
"214",2022-01-14,2738.69638650836,"Google Prediction"
"215",2022-01-18,2714.79326152029,"Google Prediction"
"216",2022-01-19,2671.71127095907,"Google Prediction"
"217",2022-01-20,2648.02926179855,"Google Prediction"
"218",2022-01-21,2596.51960511431,"Google Prediction"
"219",2022-01-24,2560.93721560687,"Google Prediction"
"220",2022-01-25,2583.9076642503,"Google Prediction"
"221",2022-01-26,2603.46048210114,"Google Prediction"
"222",2022-01-27,2651.72650641175,"Google Prediction"
"223",2022-01-28,2702.82208911302,"Google Prediction"
"224",2022-01-31,2758.38804309787,"Google Prediction"
"225",2022-02-01,2709.37025974989,"Google Prediction"
"226",2022-02-02,2843.72401327193,"Google Prediction"
"227",2022-02-03,2799.90801433027,"Google Prediction"
"228",2022-02-04,2789.89802211216,"Google Prediction"
"229",2022-02-07,2769.20786317876,"Google Prediction"
"230",2022-02-08,2800.48376505794,"Google Prediction"
"231",2022-02-09,2798.68193702512,"Google Prediction"
"232",2022-02-10,2721.33647636296,"Google Prediction"
"233",2022-02-11,2705.2008744508,"Google Prediction"
"234",2022-02-14,2718.09987088637,"Google Prediction"
"235",2022-02-15,2722.55122870924,"Google Prediction"
"236",2022-02-16,2660.85441341223,"Google Prediction"
"237",2022-02-17,2618.20886268439,"Google Prediction"
"238",2022-02-18,2594.53943215283,"Google Prediction"
"239",2022-02-22,2613.11432125345,"Google Prediction"
"240",2022-02-23,2622.16471948447,"Google Prediction"
"241",2022-02-24,2600.12359636203,"Google Prediction"
"242",2022-02-25,2681.76055503609,"Google Prediction"
"243",2022-02-28,2684.46452195169,"Google Prediction"
"244",2022-03-01,2687.18615267398,"Google Prediction"
"245",2022-03-02,2679.84704040708,"Google Prediction"
"246",2022-03-03,2645.6594631122,"Google Prediction"
"247",2022-03-04,2567.13931973251,"Google Prediction"
"248",2022-03-07,2566.01452847123,"Google Prediction"
"249",2022-03-08,2619.07030559676,"Google Prediction"
"250",2022-03-09,2650.89889685037,"Google Prediction"
"251",2022-03-10,2603.38201511623,"Google Prediction"
"252",2022-03-11,2614.91108600767,"Google Prediction"
