"","Date","Close","Company"
"139",2021-09-29,3313.98044281447,"Amazon Prediction"
"140",2021-09-30,3289.24463097299,"Amazon Prediction"
"141",2021-10-01,3255.16975758415,"Amazon Prediction"
"142",2021-10-04,3207.64762914783,"Amazon Prediction"
"143",2021-10-05,3239.34562281821,"Amazon Prediction"
"144",2021-10-06,3257.92539370089,"Amazon Prediction"
"145",2021-10-07,3295.09330671679,"Amazon Prediction"
"146",2021-10-08,3282.57925303942,"Amazon Prediction"
"147",2021-10-11,3245.27953102868,"Amazon Prediction"
"148",2021-10-12,3245.75458145287,"Amazon Prediction"
"149",2021-10-13,3270.13456355326,"Amazon Prediction"
"150",2021-10-14,3303.07371098688,"Amazon Prediction"
"151",2021-10-15,3400.03630742203,"Amazon Prediction"
"152",2021-10-18,3435.60864404825,"Amazon Prediction"
"153",2021-10-19,3443.11253289619,"Amazon Prediction"
"154",2021-10-20,3432.83904586458,"Amazon Prediction"
"155",2021-10-21,3426.43017900061,"Amazon Prediction"
"156",2021-10-22,3351.3225356812,"Amazon Prediction"
"157",2021-10-25,3338.43016861432,"Amazon Prediction"
"158",2021-10-26,3391.87012771963,"Amazon Prediction"
"159",2021-10-27,3413.47033159127,"Amazon Prediction"
"160",2021-10-28,3410.56036746454,"Amazon Prediction"
"161",2021-10-29,3328.55228447136,"Amazon Prediction"
"162",2021-11-01,3326.21314469258,"Amazon Prediction"
"163",2021-11-02,3333.13116988086,"Amazon Prediction"
"164",2021-11-03,3406.83686693178,"Amazon Prediction"
"165",2021-11-04,3465.0105340107,"Amazon Prediction"
"166",2021-11-05,3501.73993955943,"Amazon Prediction"
"167",2021-11-08,3520.18892638541,"Amazon Prediction"
"168",2021-11-09,3527.64371300632,"Amazon Prediction"
"169",2021-11-10,3493.16160009338,"Amazon Prediction"
"170",2021-11-11,3485.70597168803,"Amazon Prediction"
"171",2021-11-12,3524.06652368246,"Amazon Prediction"
"172",2021-11-15,3551.47982386656,"Amazon Prediction"
"173",2021-11-16,3548.9989461681,"Amazon Prediction"
"174",2021-11-17,3574.56919222589,"Amazon Prediction"
"175",2021-11-18,3613.14629072177,"Amazon Prediction"
"176",2021-11-19,3631.99190434454,"Amazon Prediction"
"177",2021-11-22,3568.26550875046,"Amazon Prediction"
"178",2021-11-23,3558.76775493486,"Amazon Prediction"
"179",2021-11-24,3548.06588983633,"Amazon Prediction"
"180",2021-11-26,3536.38375771948,"Amazon Prediction"
"181",2021-11-29,3537.7968170779,"Amazon Prediction"
"182",2021-11-30,3494.15293018258,"Amazon Prediction"
"183",2021-12-01,3452.29704373975,"Amazon Prediction"
"184",2021-12-02,3436.84894832594,"Amazon Prediction"
"185",2021-12-03,3403.05131340088,"Amazon Prediction"
"186",2021-12-06,3443.47257368474,"Amazon Prediction"
"187",2021-12-07,3509.5050044994,"Amazon Prediction"
"188",2021-12-08,3507.6712243473,"Amazon Prediction"
"189",2021-12-09,3469.50830126445,"Amazon Prediction"
"190",2021-12-10,3429.26335585862,"Amazon Prediction"
"191",2021-12-13,3398.73904031126,"Amazon Prediction"
"192",2021-12-14,3398.57766954923,"Amazon Prediction"
"193",2021-12-15,3417.5572870516,"Amazon Prediction"
"194",2021-12-16,3399.44887768492,"Amazon Prediction"
"195",2021-12-17,3385.55463111118,"Amazon Prediction"
"196",2021-12-20,3360.16424508744,"Amazon Prediction"
"197",2021-12-21,3403.51244122182,"Amazon Prediction"
"198",2021-12-22,3422.02353662359,"Amazon Prediction"
"199",2021-12-23,3418.5913483237,"Amazon Prediction"
"200",2021-12-27,3404.5638811508,"Amazon Prediction"
"201",2021-12-28,3415.82469943326,"Amazon Prediction"
"202",2021-12-29,3380.4824119321,"Amazon Prediction"
"203",2021-12-30,3365.06588104754,"Amazon Prediction"
"204",2021-12-31,3360.76726921909,"Amazon Prediction"
"205",2022-01-03,3389.91173230845,"Amazon Prediction"
"206",2022-01-04,3335.33262321322,"Amazon Prediction"
"207",2022-01-05,3285.67497777167,"Amazon Prediction"
"208",2022-01-06,3249.67978631776,"Amazon Prediction"
"209",2022-01-07,3239.31836806857,"Amazon Prediction"
"210",2022-01-10,3216.8824822728,"Amazon Prediction"
"211",2022-01-11,3274.99941251917,"Amazon Prediction"
"212",2022-01-12,3296.18155627054,"Amazon Prediction"
"213",2022-01-13,3236.54344491919,"Amazon Prediction"
"214",2022-01-14,3222.28273712764,"Amazon Prediction"
"215",2022-01-18,3131.5122542449,"Amazon Prediction"
"216",2022-01-19,3089.04403700815,"Amazon Prediction"
"217",2022-01-20,2981.33891786398,"Amazon Prediction"
"218",2022-01-21,2870.05493985571,"Amazon Prediction"
"219",2022-01-24,2845.78329097996,"Amazon Prediction"
"220",2022-01-25,2813.90502978486,"Amazon Prediction"
"221",2022-01-26,2809.65934520544,"Amazon Prediction"
"222",2022-01-27,2849.91528774906,"Amazon Prediction"
"223",2022-01-28,2874.21122699965,"Amazon Prediction"
"224",2022-01-31,2945.49780271659,"Amazon Prediction"
"225",2022-02-01,2950.76162224594,"Amazon Prediction"
"226",2022-02-02,2927.69877101334,"Amazon Prediction"
"227",2022-02-03,2843.26670275349,"Amazon Prediction"
"228",2022-02-04,3116.29489256837,"Amazon Prediction"
"229",2022-02-07,3164.01174664849,"Amazon Prediction"
"230",2022-02-08,3180.69106897166,"Amazon Prediction"
"231",2022-02-09,3199.61961561774,"Amazon Prediction"
"232",2022-02-10,3128.79603005573,"Amazon Prediction"
"233",2022-02-11,3070.81529207771,"Amazon Prediction"
"234",2022-02-14,3094.7289801715,"Amazon Prediction"
"235",2022-02-15,3102.38575096368,"Amazon Prediction"
"236",2022-02-16,3115.0172126285,"Amazon Prediction"
"237",2022-02-17,3075.59585299599,"Amazon Prediction"
"238",2022-02-18,3009.89136891861,"Amazon Prediction"
"239",2022-02-22,2952.18159661616,"Amazon Prediction"
"240",2022-02-23,2912.84702957102,"Amazon Prediction"
"241",2022-02-24,2924.33417976857,"Amazon Prediction"
"242",2022-02-25,3030.44646005118,"Amazon Prediction"
"243",2022-02-28,3035.33392439771,"Amazon Prediction"
"244",2022-03-01,2992.36814359347,"Amazon Prediction"
"245",2022-03-02,2973.10423683205,"Amazon Prediction"
"246",2022-03-03,2927.82750696822,"Amazon Prediction"
"247",2022-03-04,2867.25336729248,"Amazon Prediction"
"248",2022-03-07,2801.59252957216,"Amazon Prediction"
"249",2022-03-08,2788.77310363707,"Amazon Prediction"
"250",2022-03-09,2834.12485708836,"Amazon Prediction"
"251",2022-03-10,2895.55743455643,"Amazon Prediction"
"252",2022-03-11,2898.00589662957,"Amazon Prediction"
