"","Date","Close","Company"
"90",2021-07-21,144.995708791803,"Apple Prediction"
"91",2021-07-22,147.677125449175,"Apple Prediction"
"92",2021-07-23,148.570086205197,"Apple Prediction"
"93",2021-07-26,147.994748629115,"Apple Prediction"
"94",2021-07-27,146.134637917203,"Apple Prediction"
"95",2021-07-28,145.405925354733,"Apple Prediction"
"96",2021-07-29,145.705811980398,"Apple Prediction"
"97",2021-07-30,145.637386839836,"Apple Prediction"
"98",2021-08-02,146.404016626105,"Apple Prediction"
"99",2021-08-03,146.981272671513,"Apple Prediction"
"100",2021-08-04,146.938167466368,"Apple Prediction"
"101",2021-08-05,146.848253034295,"Apple Prediction"
"102",2021-08-06,146.121397138756,"Apple Prediction"
"103",2021-08-09,145.825808174488,"Apple Prediction"
"104",2021-08-10,145.93718664283,"Apple Prediction"
"105",2021-08-11,147.148735307934,"Apple Prediction"
"106",2021-08-12,148.685671100431,"Apple Prediction"
"107",2021-08-13,149.875145905215,"Apple Prediction"
"108",2021-08-16,150.247503100494,"Apple Prediction"
"109",2021-08-17,150.162286541909,"Apple Prediction"
"110",2021-08-18,147.351085548218,"Apple Prediction"
"111",2021-08-19,147.401278629351,"Apple Prediction"
"112",2021-08-20,148.995369023166,"Apple Prediction"
"113",2021-08-23,149.501154893789,"Apple Prediction"
"114",2021-08-24,149.358894045311,"Apple Prediction"
"115",2021-08-25,148.05055377156,"Apple Prediction"
"116",2021-08-26,148.105131666375,"Apple Prediction"
"117",2021-08-27,150.308052597625,"Apple Prediction"
"118",2021-08-30,152.203338276052,"Apple Prediction"
"119",2021-08-31,152.282709165066,"Apple Prediction"
"120",2021-09-01,153.204825500446,"Apple Prediction"
"121",2021-09-02,153.860089566643,"Apple Prediction"
"122",2021-09-03,155.14273307436,"Apple Prediction"
"123",2021-09-07,155.931149007206,"Apple Prediction"
"124",2021-09-08,154.584450585254,"Apple Prediction"
"125",2021-09-09,151.997907871529,"Apple Prediction"
"126",2021-09-10,149.952327581201,"Apple Prediction"
"127",2021-09-13,150.150883769437,"Apple Prediction"
"128",2021-09-14,148.824960468146,"Apple Prediction"
"129",2021-09-15,148.731944991209,"Apple Prediction"
"130",2021-09-16,147.550275082026,"Apple Prediction"
"131",2021-09-17,147.329686509878,"Apple Prediction"
"132",2021-09-20,143.594163812769,"Apple Prediction"
"133",2021-09-21,143.882248908237,"Apple Prediction"
"134",2021-09-22,146.116891370439,"Apple Prediction"
"135",2021-09-23,146.885373314605,"Apple Prediction"
"136",2021-09-24,147.239384290625,"Apple Prediction"
"137",2021-09-27,143.946934664127,"Apple Prediction"
"138",2021-09-28,143.044376815792,"Apple Prediction"
"139",2021-09-29,142.659038773475,"Apple Prediction"
"140",2021-09-30,143.01665115645,"Apple Prediction"
"141",2021-10-01,141.003432011758,"Apple Prediction"
"142",2021-10-04,140.471047570587,"Apple Prediction"
"143",2021-10-05,141.813783874591,"Apple Prediction"
"144",2021-10-06,142.441722763438,"Apple Prediction"
"145",2021-10-07,143.800753069967,"Apple Prediction"
"146",2021-10-08,143.116311276964,"Apple Prediction"
"147",2021-10-11,142.611142859162,"Apple Prediction"
"148",2021-10-12,142.900561968268,"Apple Prediction"
"149",2021-10-13,142.14948106188,"Apple Prediction"
"150",2021-10-14,144.293707411483,"Apple Prediction"
"151",2021-10-15,145.720351473599,"Apple Prediction"
"152",2021-10-18,147.475367193164,"Apple Prediction"
"153",2021-10-19,148.595778720756,"Apple Prediction"
"154",2021-10-20,149.290240825851,"Apple Prediction"
"155",2021-10-21,149.40353445898,"Apple Prediction"
"156",2021-10-22,148.972696506993,"Apple Prediction"
"157",2021-10-25,148.968000940385,"Apple Prediction"
"158",2021-10-26,149.462752905751,"Apple Prediction"
"159",2021-10-27,150.63576085134,"Apple Prediction"
"160",2021-10-28,151.548099475472,"Apple Prediction"
"161",2021-10-29,149.64567187462,"Apple Prediction"
"162",2021-11-01,149.611834540536,"Apple Prediction"
"163",2021-11-02,150.930365557452,"Apple Prediction"
"164",2021-11-03,151.244816369574,"Apple Prediction"
"165",2021-11-04,151.380346449387,"Apple Prediction"
"166",2021-11-05,150.993534637185,"Apple Prediction"
"167",2021-11-08,150.809346500739,"Apple Prediction"
"168",2021-11-09,149.788806815756,"Apple Prediction"
"169",2021-11-10,148.282208041012,"Apple Prediction"
"170",2021-11-11,148.685888773465,"Apple Prediction"
"171",2021-11-12,149.932188975684,"Apple Prediction"
"172",2021-11-15,151.424866762323,"Apple Prediction"
"173",2021-11-16,152.11684313144,"Apple Prediction"
"174",2021-11-17,155.601449623074,"Apple Prediction"
"175",2021-11-18,158.15325313291,"Apple Prediction"
"176",2021-11-19,160.707740681972,"Apple Prediction"
"177",2021-11-22,162.62919701357,"Apple Prediction"
"178",2021-11-23,161.583028661199,"Apple Prediction"
"179",2021-11-24,159.602192549397,"Apple Prediction"
"180",2021-11-26,158.623676963761,"Apple Prediction"
"181",2021-11-29,162.623609365163,"Apple Prediction"
"182",2021-11-30,165.264418509172,"Apple Prediction"
"183",2021-12-01,165.362663504451,"Apple Prediction"
"184",2021-12-02,162.770599568429,"Apple Prediction"
"185",2021-12-03,163.542334057425,"Apple Prediction"
"186",2021-12-06,168.362277072192,"Apple Prediction"
"187",2021-12-07,172.896176671289,"Apple Prediction"
"188",2021-12-08,174.610744774857,"Apple Prediction"
"189",2021-12-09,177.02170476124,"Apple Prediction"
"190",2021-12-10,177.510425297133,"Apple Prediction"
"191",2021-12-13,175.894978628311,"Apple Prediction"
"192",2021-12-14,176.787472091341,"Apple Prediction"
"193",2021-12-15,175.57821594494,"Apple Prediction"
"194",2021-12-16,172.373086373561,"Apple Prediction"
"195",2021-12-17,171.48556930552,"Apple Prediction"
"196",2021-12-20,171.264219337687,"Apple Prediction"
"197",2021-12-21,173.673678730083,"Apple Prediction"
"198",2021-12-22,175.628767068968,"Apple Prediction"
"199",2021-12-23,176.291405062669,"Apple Prediction"
"200",2021-12-27,179.5141259735,"Apple Prediction"
"201",2021-12-28,178.353162060845,"Apple Prediction"
"202",2021-12-29,178.732420617436,"Apple Prediction"
"203",2021-12-30,178.033009910029,"Apple Prediction"
"204",2021-12-31,179.547106583979,"Apple Prediction"
"205",2022-01-03,179.569430384654,"Apple Prediction"
"206",2022-01-04,177.875571767422,"Apple Prediction"
"207",2022-01-05,174.034329611163,"Apple Prediction"
"208",2022-01-06,172.620845552103,"Apple Prediction"
"209",2022-01-07,172.367557328443,"Apple Prediction"
"210",2022-01-10,173.267246202928,"Apple Prediction"
"211",2022-01-11,174.22940631217,"Apple Prediction"
"212",2022-01-12,175.930091980586,"Apple Prediction"
"213",2022-01-13,172.899790759105,"Apple Prediction"
"214",2022-01-14,172.961891624061,"Apple Prediction"
"215",2022-01-18,168.724205801962,"Apple Prediction"
"216",2022-01-19,166.054197271182,"Apple Prediction"
"217",2022-01-20,164.313357015624,"Apple Prediction"
"218",2022-01-21,163.006594821401,"Apple Prediction"
"219",2022-01-24,160.542507222894,"Apple Prediction"
"220",2022-01-25,160.222280469407,"Apple Prediction"
"221",2022-01-26,159.896620898313,"Apple Prediction"
"222",2022-01-27,164.67673820745,"Apple Prediction"
"223",2022-01-28,171.976365768873,"Apple Prediction"
"224",2022-01-31,174.47388339893,"Apple Prediction"
"225",2022-02-01,174.125217840666,"Apple Prediction"
"226",2022-02-02,174.450295406363,"Apple Prediction"
"227",2022-02-03,173.516801201623,"Apple Prediction"
"228",2022-02-04,172.276565155074,"Apple Prediction"
"229",2022-02-07,173.291667707042,"Apple Prediction"
"230",2022-02-08,175.26466798351,"Apple Prediction"
"231",2022-02-09,174.642286101095,"Apple Prediction"
"232",2022-02-10,171.10149346407,"Apple Prediction"
"233",2022-02-11,169.26265239261,"Apple Prediction"
"234",2022-02-14,170.672026394991,"Apple Prediction"
"235",2022-02-15,172.524930106505,"Apple Prediction"
"236",2022-02-16,170.806330698954,"Apple Prediction"
"237",2022-02-17,168.575336401459,"Apple Prediction"
"238",2022-02-18,166.355623595255,"Apple Prediction"
"239",2022-02-22,165.060711376096,"Apple Prediction"
"240",2022-02-23,163.183323175148,"Apple Prediction"
"241",2022-02-24,161.280557381188,"Apple Prediction"
"242",2022-02-25,164.784743273934,"Apple Prediction"
"243",2022-02-28,165.449642469543,"Apple Prediction"
"244",2022-03-01,165.090832331422,"Apple Prediction"
"245",2022-03-02,166.362162268777,"Apple Prediction"
"246",2022-03-03,165.344243744636,"Apple Prediction"
"247",2022-03-04,161.983637502498,"Apple Prediction"
"248",2022-03-07,159.380127928383,"Apple Prediction"
"249",2022-03-08,160.790242073753,"Apple Prediction"
"250",2022-03-09,161.10435457777,"Apple Prediction"
"251",2022-03-10,157.204632119956,"Apple Prediction"
"252",2022-03-11,155.569031090003,"Apple Prediction"
