"","Date","Close","Company"
"1",2021-03-15,280.846738793291,"Facebook Prediction"
"2",2021-03-16,285.113975374829,"Facebook Prediction"
"3",2021-03-17,286.54546953259,"Facebook Prediction"
"4",2021-03-18,287.47815974323,"Facebook Prediction"
"5",2021-03-19,293.975672697052,"Facebook Prediction"
"6",2021-03-22,296.341220573857,"Facebook Prediction"
"7",2021-03-23,294.486174282953,"Facebook Prediction"
"8",2021-03-24,282.519183096811,"Facebook Prediction"
"9",2021-03-25,283.266171094365,"Facebook Prediction"
"10",2021-03-26,285.287882916964,"Facebook Prediction"
"11",2021-03-29,289.764143963679,"Facebook Prediction"
"12",2021-03-30,294.012552199289,"Facebook Prediction"
"13",2021-03-31,297.25407588236,"Facebook Prediction"
"14",2021-04-01,304.372143905013,"Facebook Prediction"
"15",2021-04-05,307.153049495406,"Facebook Prediction"
"16",2021-04-06,310.450032434441,"Facebook Prediction"
"17",2021-04-07,313.755350790933,"Facebook Prediction"
"18",2021-04-08,312.675890446655,"Facebook Prediction"
"19",2021-04-09,309.93320862671,"Facebook Prediction"
"20",2021-04-12,309.855316345595,"Facebook Prediction"
"21",2021-04-13,307.988833845608,"Facebook Prediction"
"22",2021-04-14,307.505532772615,"Facebook Prediction"
"23",2021-04-15,307.628185256399,"Facebook Prediction"
"24",2021-04-16,306.063947191797,"Facebook Prediction"
"25",2021-04-19,303.934761437922,"Facebook Prediction"
"26",2021-04-20,303.409328191876,"Facebook Prediction"
"27",2021-04-21,300.240741393864,"Facebook Prediction"
"28",2021-04-22,301.804644576609,"Facebook Prediction"
"29",2021-04-23,302.971824820488,"Facebook Prediction"
"30",2021-04-26,304.314987584352,"Facebook Prediction"
"31",2021-04-27,305.662643264383,"Facebook Prediction"
"32",2021-04-28,318.878103887677,"Facebook Prediction"
"33",2021-04-29,324.612897131607,"Facebook Prediction"
"34",2021-04-30,322.265234561652,"Facebook Prediction"
"35",2021-05-03,321.925764230095,"Facebook Prediction"
"36",2021-05-04,317.969359096154,"Facebook Prediction"
"37",2021-05-05,316.829985304518,"Facebook Prediction"
"38",2021-05-06,316.117170148544,"Facebook Prediction"
"39",2021-05-07,319.390523268623,"Facebook Prediction"
"40",2021-05-10,310.614285105854,"Facebook Prediction"
"41",2021-05-11,306.126397940665,"Facebook Prediction"
"42",2021-05-12,305.547992523163,"Facebook Prediction"
"43",2021-05-13,311.137237997129,"Facebook Prediction"
"44",2021-05-14,314.879004829578,"Facebook Prediction"
"45",2021-05-17,312.733962683953,"Facebook Prediction"
"46",2021-05-18,312.328232550077,"Facebook Prediction"
"47",2021-05-19,315.827482692912,"Facebook Prediction"
"48",2021-05-20,319.845238973401,"Facebook Prediction"
"49",2021-05-21,320.809660433574,"Facebook Prediction"
"50",2021-05-24,324.215695301784,"Facebook Prediction"
"51",2021-05-25,329.41818657775,"Facebook Prediction"
"52",2021-05-26,329.913984863801,"Facebook Prediction"
"53",2021-05-27,331.292905939758,"Facebook Prediction"
"54",2021-05-28,332.406798516502,"Facebook Prediction"
"55",2021-06-01,329.913984863801,"Facebook Prediction"
"56",2021-06-02,329.585439412637,"Facebook Prediction"
"57",2021-06-03,331.784873622252,"Facebook Prediction"
"58",2021-06-04,333.193873846685,"Facebook Prediction"
"59",2021-06-07,337.144275049083,"Facebook Prediction"
"60",2021-06-08,333.554355501299,"Facebook Prediction"
"61",2021-06-09,333.972678881241,"Facebook Prediction"
"62",2021-06-10,333.91395380265,"Facebook Prediction"
"63",2021-06-11,334.605278550749,"Facebook Prediction"
"64",2021-06-14,336.164361946387,"Facebook Prediction"
"65",2021-06-15,334.14739062461,"Facebook Prediction"
"66",2021-06-16,335.223397511392,"Facebook Prediction"
"67",2021-06-17,337.396757429801,"Facebook Prediction"
"68",2021-06-18,333.279886498451,"Facebook Prediction"
"69",2021-06-21,338.723808334311,"Facebook Prediction"
"70",2021-06-22,338.295977777904,"Facebook Prediction"
"71",2021-06-23,339.987227882361,"Facebook Prediction"
"72",2021-06-24,343.707331153666,"Facebook Prediction"
"73",2021-06-25,344.450625105863,"Facebook Prediction"
"74",2021-06-28,349.239681343883,"Facebook Prediction"
"75",2021-06-29,349.218249781392,"Facebook Prediction"
"76",2021-06-30,349.593343337169,"Facebook Prediction"
"77",2021-07-01,352.000244088806,"Facebook Prediction"
"78",2021-07-02,352.997411025092,"Facebook Prediction"
"79",2021-07-06,349.806970563819,"Facebook Prediction"
"80",2021-07-07,349.806970563819,"Facebook Prediction"
"81",2021-07-08,349.123329137554,"Facebook Prediction"
"82",2021-07-09,351.109090759521,"Facebook Prediction"
"83",2021-07-12,351.946641427567,"Facebook Prediction"
"84",2021-07-13,351.263083321144,"Facebook Prediction"
"85",2021-07-14,349.123412457397,"Facebook Prediction"
"86",2021-07-15,344.991131601026,"Facebook Prediction"
"87",2021-07-16,343.314305574735,"Facebook Prediction"
"88",2021-07-19,338.33173147506,"Facebook Prediction"
"89",2021-07-20,343.696796762859,"Facebook Prediction"
"90",2021-07-21,349.859056349015,"Facebook Prediction"
"91",2021-07-22,361.78540056861,"Facebook Prediction"
"92",2021-07-23,367.109122203067,"Facebook Prediction"
"93",2021-07-26,368.220471841618,"Facebook Prediction"
"94",2021-07-27,368.556417894885,"Facebook Prediction"
"95",2021-07-28,363.305362088009,"Facebook Prediction"
"96",2021-07-29,354.717126497402,"Facebook Prediction"
"97",2021-07-30,352.56189916037,"Facebook Prediction"
"98",2021-08-02,354.186349493554,"Facebook Prediction"
"99",2021-08-03,359.308881324818,"Facebook Prediction"
"100",2021-08-04,356.828279597088,"Facebook Prediction"
"101",2021-08-05,361.583243449553,"Facebook Prediction"
"102",2021-08-06,363.433404655531,"Facebook Prediction"
"103",2021-08-09,362.889678147956,"Facebook Prediction"
"104",2021-08-10,362.889678147956,"Facebook Prediction"
"105",2021-08-11,362.889678147956,"Facebook Prediction"
"106",2021-08-12,362.820301284417,"Facebook Prediction"
"107",2021-08-13,363.978177092373,"Facebook Prediction"
"108",2021-08-16,361.398917242288,"Facebook Prediction"
"109",2021-08-17,362.972743573933,"Facebook Prediction"
"110",2021-08-18,361.02494843617,"Facebook Prediction"
"111",2021-08-19,360.442767898654,"Facebook Prediction"
"112",2021-08-20,361.737911838442,"Facebook Prediction"
"113",2021-08-23,361.712376962751,"Facebook Prediction"
"114",2021-08-24,364.288128192871,"Facebook Prediction"
"115",2021-08-25,368.729663233608,"Facebook Prediction"
"116",2021-08-26,369.505502562374,"Facebook Prediction"
"117",2021-08-27,375.228106986135,"Facebook Prediction"
"118",2021-08-30,375.338727031238,"Facebook Prediction"
"119",2021-08-31,380.05000112053,"Facebook Prediction"
"120",2021-09-01,378.468253655694,"Facebook Prediction"
"121",2021-09-02,374.175244328901,"Facebook Prediction"
"122",2021-09-03,378.838741247877,"Facebook Prediction"
"123",2021-09-07,377.956511071287,"Facebook Prediction"
"124",2021-09-08,376.988031578585,"Facebook Prediction"
"125",2021-09-09,377.818330319002,"Facebook Prediction"
"126",2021-09-10,376.834336901419,"Facebook Prediction"
"127",2021-09-13,372.457416558042,"Facebook Prediction"
"128",2021-09-14,376.622086734846,"Facebook Prediction"
"129",2021-09-15,369.945619309656,"Facebook Prediction"
"130",2021-09-16,371.241996973157,"Facebook Prediction"
"131",2021-09-17,360.201925370246,"Facebook Prediction"
"132",2021-09-20,355.023887645788,"Facebook Prediction"
"133",2021-09-21,360.601832556873,"Facebook Prediction"
"134",2021-09-22,346.093001426533,"Facebook Prediction"
"135",2021-09-23,352.269897936247,"Facebook Prediction"
"136",2021-09-24,349.032841222696,"Facebook Prediction"
"137",2021-09-27,345.119501265799,"Facebook Prediction"
"138",2021-09-28,340.670815823935,"Facebook Prediction"
"139",2021-09-29,337.09682978048,"Facebook Prediction"
"140",2021-09-30,332.174223198658,"Facebook Prediction"
"141",2021-10-01,334.315121392822,"Facebook Prediction"
"142",2021-10-04,330.450702225193,"Facebook Prediction"
"143",2021-10-05,331.987489485197,"Facebook Prediction"
"144",2021-10-06,331.843302429668,"Facebook Prediction"
"145",2021-10-07,331.729898755774,"Facebook Prediction"
"146",2021-10-08,328.940401649205,"Facebook Prediction"
"147",2021-10-11,329.447327099522,"Facebook Prediction"
"148",2021-10-12,321.802878401257,"Facebook Prediction"
"149",2021-10-13,327.750901840409,"Facebook Prediction"
"150",2021-10-14,330.412023164114,"Facebook Prediction"
"151",2021-10-15,329.694462075844,"Facebook Prediction"
"152",2021-10-18,336.20774471607,"Facebook Prediction"
"153",2021-10-19,336.678465560414,"Facebook Prediction"
"154",2021-10-20,339.524853834053,"Facebook Prediction"
"155",2021-10-21,333.291904631173,"Facebook Prediction"
"156",2021-10-22,328.53927098123,"Facebook Prediction"
"157",2021-10-25,324.018342734329,"Facebook Prediction"
"158",2021-10-26,314.783289297499,"Facebook Prediction"
"159",2021-10-27,317.765872857548,"Facebook Prediction"
"160",2021-10-28,318.150022575647,"Facebook Prediction"
"161",2021-10-29,326.397050960936,"Facebook Prediction"
"162",2021-11-01,329.339989022367,"Facebook Prediction"
"163",2021-11-02,330.75163249021,"Facebook Prediction"
"164",2021-11-03,332.402752980605,"Facebook Prediction"
"165",2021-11-04,336.242957569994,"Facebook Prediction"
"166",2021-11-05,337.840416389852,"Facebook Prediction"
"167",2021-11-08,337.092658086083,"Facebook Prediction"
"168",2021-11-09,333.978124058209,"Facebook Prediction"
"169",2021-11-10,330.591700069621,"Facebook Prediction"
"170",2021-11-11,329.549879301121,"Facebook Prediction"
"171",2021-11-12,339.05023446992,"Facebook Prediction"
"172",2021-11-15,345.893821667283,"Facebook Prediction"
"173",2021-11-16,338.483474361114,"Facebook Prediction"
"174",2021-11-17,338.851762869497,"Facebook Prediction"
"175",2021-11-18,335.474148478694,"Facebook Prediction"
"176",2021-11-19,341.897929746061,"Facebook Prediction"
"177",2021-11-22,340.995415018275,"Facebook Prediction"
"178",2021-11-23,335.135822363533,"Facebook Prediction"
"179",2021-11-24,335.314745496129,"Facebook Prediction"
"180",2021-11-26,332.213906382313,"Facebook Prediction"
"181",2021-11-29,329.557025998002,"Facebook Prediction"
"182",2021-11-30,321.708840545602,"Facebook Prediction"
"183",2021-12-01,316.096387790531,"Facebook Prediction"
"184",2021-12-02,312.301287293449,"Facebook Prediction"
"185",2021-12-03,315.561844463475,"Facebook Prediction"
"186",2021-12-06,319.967360347524,"Facebook Prediction"
"187",2021-12-07,326.62132964471,"Facebook Prediction"
"188",2021-12-08,332.706428732738,"Facebook Prediction"
"189",2021-12-09,331.394474713234,"Facebook Prediction"
"190",2021-12-10,331.823249961031,"Facebook Prediction"
"191",2021-12-13,333.829848912879,"Facebook Prediction"
"192",2021-12-14,336.424030141309,"Facebook Prediction"
"193",2021-12-15,336.24057612104,"Facebook Prediction"
"194",2021-12-16,333.728679550215,"Facebook Prediction"
"195",2021-12-17,332.688426067456,"Facebook Prediction"
"196",2021-12-20,332.084831018947,"Facebook Prediction"
"197",2021-12-21,330.852077541655,"Facebook Prediction"
"198",2021-12-22,332.8607784669,"Facebook Prediction"
"199",2021-12-23,335.325214430792,"Facebook Prediction"
"200",2021-12-27,341.507826513946,"Facebook Prediction"
"201",2021-12-28,345.110175849972,"Facebook Prediction"
"202",2021-12-29,344.039686851306,"Facebook Prediction"
"203",2021-12-30,340.349508654428,"Facebook Prediction"
"204",2021-12-31,336.60762473206,"Facebook Prediction"
"205",2022-01-03,334.209096582709,"Facebook Prediction"
"206",2022-01-04,330.735095329685,"Facebook Prediction"
"207",2022-01-05,329.786692529,"Facebook Prediction"
"208",2022-01-06,329.42623310072,"Facebook Prediction"
"209",2022-01-07,332.007425293428,"Facebook Prediction"
"210",2022-01-10,329.193917286597,"Facebook Prediction"
"211",2022-01-11,329.80321290881,"Facebook Prediction"
"212",2022-01-12,332.218534939093,"Facebook Prediction"
"213",2022-01-13,329.090037399074,"Facebook Prediction"
"214",2022-01-14,323.923308107085,"Facebook Prediction"
"215",2022-01-18,320.457245201819,"Facebook Prediction"
"216",2022-01-19,318.214004640482,"Facebook Prediction"
"217",2022-01-20,305.622623511605,"Facebook Prediction"
"218",2022-01-21,307.732293100111,"Facebook Prediction"
"219",2022-01-24,301.381906195879,"Facebook Prediction"
"220",2022-01-25,298.311706756577,"Facebook Prediction"
"221",2022-01-26,296.4217135863,"Facebook Prediction"
"222",2022-01-27,303.689621444195,"Facebook Prediction"
"223",2022-01-28,310.427839546799,"Facebook Prediction"
"224",2022-01-31,316.878033194095,"Facebook Prediction"
"225",2022-02-01,268.696295200862,"Facebook Prediction"
"226",2022-02-02,240.376344322242,"Facebook Prediction"
"227",2022-02-03,225.693543648682,"Facebook Prediction"
"228",2022-02-04,224.768433795645,"Facebook Prediction"
"229",2022-02-07,221.869805583134,"Facebook Prediction"
"230",2022-02-08,230.479535153471,"Facebook Prediction"
"231",2022-02-09,222.488301718011,"Facebook Prediction"
"232",2022-02-10,219.605288067236,"Facebook Prediction"
"233",2022-02-11,219.715289653614,"Facebook Prediction"
"234",2022-02-14,219.716310941949,"Facebook Prediction"
"235",2022-02-15,218.189906732514,"Facebook Prediction"
"236",2022-02-16,208.349035122767,"Facebook Prediction"
"237",2022-02-17,207.390015975907,"Facebook Prediction"
"238",2022-02-18,204.791106351986,"Facebook Prediction"
"239",2022-02-22,204.662031696513,"Facebook Prediction"
"240",2022-02-23,200.175172076895,"Facebook Prediction"
"241",2022-02-24,203.935726628974,"Facebook Prediction"
"242",2022-02-25,210.145824530497,"Facebook Prediction"
"243",2022-02-28,206.831217148676,"Facebook Prediction"
"244",2022-03-01,207.091062018051,"Facebook Prediction"
"245",2022-03-02,203.563675352707,"Facebook Prediction"
"246",2022-03-03,200.235295244828,"Facebook Prediction"
"247",2022-03-04,190.30839245893,"Facebook Prediction"
"248",2022-03-07,191.904783212915,"Facebook Prediction"
"249",2022-03-08,197.335644954219,"Facebook Prediction"
"250",2022-03-09,193.938512527719,"Facebook Prediction"
"251",2022-03-10,190.396170252338,"Facebook Prediction"
"252",2022-03-11,187.856326991096,"Facebook Prediction"
