"","Close","Company"
"140",2667.15403819458,"Google Prediction"
"141",2725.91960743438,"Google Prediction"
"142",2662.49066354077,"Google Prediction"
"143",2726.84153532848,"Google Prediction"
"144",2747.20239144838,"Google Prediction"
"145",2786.14880200958,"Google Prediction"
"146",2798.33469988787,"Google Prediction"
"147",2782.84904235146,"Google Prediction"
"148",2734.5162968186,"Google Prediction"
"149",2759.12461911862,"Google Prediction"
"150",2821.32858149938,"Google Prediction"
"151",2826.82331574481,"Google Prediction"
"152",2855.08366751883,"Google Prediction"
"153",2873.31608170246,"Google Prediction"
"154",2844.4225962476,"Google Prediction"
"155",2851.01191454846,"Google Prediction"
"156",2767.12812849621,"Google Prediction"
"157",2766.68535583071,"Google Prediction"
"158",2786.47747135963,"Google Prediction"
"159",2912.49537641285,"Google Prediction"
"160",2903.87224554077,"Google Prediction"
"161",2949.26041142647,"Google Prediction"
"162",2867.83815787377,"Google Prediction"
"163",2912.95883138692,"Google Prediction"
"164",2923.32547074914,"Google Prediction"
"165",2963.77557352322,"Google Prediction"
"166",2977.45406893727,"Google Prediction"
"167",2981.88046015651,"Google Prediction"
"168",2971.63336894766,"Google Prediction"
"169",2921.77335845565,"Google Prediction"
"170",2937.69540859533,"Google Prediction"
"171",2977.15451857559,"Google Prediction"
"172",2978.77586072101,"Google Prediction"
"173",2972.83297056371,"Google Prediction"
"174",2973.45185296294,"Google Prediction"
"175",3001.81398105832,"Google Prediction"
"176",2993.1146058068,"Google Prediction"
"177",2936.38895776884,"Google Prediction"
"178",2922.85695654599,"Google Prediction"
"179",2924.32794650141,"Google Prediction"
"180",2855.55094970404,"Google Prediction"
"181",2914.4134005343,"Google Prediction"
"182",2840.91171596651,"Google Prediction"
"183",2837.97752365891,"Google Prediction"
"184",2869.22428310326,"Google Prediction"
"185",2842.2817815061,"Google Prediction"
"186",2859.07846355231,"Google Prediction"
"187",2949.10574462433,"Google Prediction"
"188",2962.30164500229,"Google Prediction"
"189",2958.4890112956,"Google Prediction"
"190",2959.24341088191,"Google Prediction"
