"","Close","Company"
"152",633.550159440743,"Netflix Prediction"
"153",634.86092575065,"Netflix Prediction"
"154",621.685992112062,"Netflix Prediction"
"155",653.364569555941,"Netflix Prediction"
"156",663.201029519895,"Netflix Prediction"
"157",669.009634652246,"Netflix Prediction"
"158",663.658465878278,"Netflix Prediction"
"159",659.097018050907,"Netflix Prediction"
"160",671.086358039372,"Netflix Prediction"
"161",689.162419772853,"Netflix Prediction"
"162",675.28988419807,"Netflix Prediction"
"163",673.123456180525,"Netflix Prediction"
"164",686.812754163344,"Netflix Prediction"
"165",660.885921258934,"Netflix Prediction"
"166",639.26294070825,"Netflix Prediction"
"167",648.076196567401,"Netflix Prediction"
"168",653.540485974311,"Netflix Prediction"
"169",643.551480065337,"Netflix Prediction"
"170",657.361886378678,"Netflix Prediction"
"171",681.411609452764,"Netflix Prediction"
"172",674.366333991045,"Netflix Prediction"
"173",685.134029195333,"Netflix Prediction"
"174",689.213719139635,"Netflix Prediction"
"175",676.190472381067,"Netflix Prediction"
"176",672.309394785318,"Netflix Prediction"
"177",653.120485869117,"Netflix Prediction"
"178",650.25082161917,"Netflix Prediction"
"179",654.215928206953,"Netflix Prediction"
"180",659.569420240085,"Netflix Prediction"
"181",660.14772041315,"Netflix Prediction"
"182",634.85738733771,"Netflix Prediction"
"183",610.514084310085,"Netflix Prediction"
"184",614.504502813948,"Netflix Prediction"
"185",594.553794537065,"Netflix Prediction"
"186",610.99405610882,"Netflix Prediction"
"187",622.388489116925,"Netflix Prediction"
"188",624.211654297032,"Netflix Prediction"
"189",606.030016926748,"Netflix Prediction"
"190",606.88194391165,"Netflix Prediction"
"191",599.652856976918,"Netflix Prediction"
"192",593.837192834008,"Netflix Prediction"
"193",600.663187617644,"Netflix Prediction"
"194",588.079866033078,"Netflix Prediction"
"195",582.2803474416,"Netflix Prediction"
"196",593.950093042623,"Netflix Prediction"
"197",603.355637811467,"Netflix Prediction"
"198",613.19780687406,"Netflix Prediction"
"199",609.5444764071,"Netflix Prediction"
"200",608.941997624775,"Netflix Prediction"
"201",607.669310352067,"Netflix Prediction"
"202",607.223786186998,"Netflix Prediction"
"203",610.629078541916,"Netflix Prediction"
"204",599.231719500369,"Netflix Prediction"
"205",592.550669418049,"Netflix Prediction"
"206",584.491545182589,"Netflix Prediction"
"207",560.830610895347,"Netflix Prediction"
"208",549.922365999847,"Netflix Prediction"
"209",537.924820996708,"Netflix Prediction"
"210",536.005126342909,"Netflix Prediction"
"211",538.725959085593,"Netflix Prediction"
"212",532.742909297207,"Netflix Prediction"
"213",514.95372158524,"Netflix Prediction"
"214",525.943858826237,"Netflix Prediction"
"215",507.184932662201,"Netflix Prediction"
"216",514.769672410728,"Netflix Prediction"
"217",504.470404962907,"Netflix Prediction"
"218",381.329246944627,"Netflix Prediction"
"219",373.972496522359,"Netflix Prediction"
"220",364.142152078735,"Netflix Prediction"
"221",355.864505413988,"Netflix Prediction"
"222",383.809094864746,"Netflix Prediction"
"223",379.831285180911,"Netflix Prediction"
"224",426.62476721144,"Netflix Prediction"
"225",454.569608113762,"Netflix Prediction"
"226",423.545026015784,"Netflix Prediction"
"227",403.098813527554,"Netflix Prediction"
"228",407.958847360617,"Netflix Prediction"
"229",398.406988748254,"Netflix Prediction"
"230",403.99615445428,"Netflix Prediction"
"231",410.392779014933,"Netflix Prediction"
"232",404.953409597643,"Netflix Prediction"
"233",389.01358836661,"Netflix Prediction"
"234",400.360077038438,"Netflix Prediction"
"235",407.377135939782,"Netflix Prediction"
"236",395.506994525953,"Netflix Prediction"
"237",386.397740426801,"Netflix Prediction"
"238",392.410585806357,"Netflix Prediction"
"239",374.997910908981,"Netflix Prediction"
"240",365.923035862573,"Netflix Prediction"
"241",395.90602555818,"Netflix Prediction"
"242",389.104586288992,"Netflix Prediction"
"243",395.123792946974,"Netflix Prediction"
"244",385.836942125062,"Netflix Prediction"
"245",377.390464251749,"Netflix Prediction"
"246",364.272682350461,"Netflix Prediction"
"247",361.477365266195,"Netflix Prediction"
"248",349.167293618615,"Netflix Prediction"
"249",342.548962051148,"Netflix Prediction"
"250",358.512619454567,"Netflix Prediction"
"251",358.952010260066,"Netflix Prediction"
"252",337.962954192619,"Netflix Prediction"
