"","Close","Company"
"146",3291.11106649527,"Amazon Prediction"
"147",3252.16092076539,"Amazon Prediction"
"148",3254.73018052117,"Amazon Prediction"
"149",3289.94231836863,"Amazon Prediction"
"150",3304.35659417785,"Amazon Prediction"
"151",3409.61334608624,"Amazon Prediction"
"152",3448.56020225552,"Amazon Prediction"
"153",3440.78333883595,"Amazon Prediction"
"154",3405.82103156214,"Amazon Prediction"
"155",3435.27298309523,"Amazon Prediction"
"156",3319.9616006797,"Amazon Prediction"
"157",3317.99507290634,"Amazon Prediction"
"158",3386.26279006887,"Amazon Prediction"
"159",3396.23619177851,"Amazon Prediction"
"160",3437.51762592022,"Amazon Prediction"
"161",3358.95843962735,"Amazon Prediction"
"162",3303.57576784194,"Amazon Prediction"
"163",3309.55779952189,"Amazon Prediction"
"164",3390.12603926127,"Amazon Prediction"
"165",3478.77022880626,"Amazon Prediction"
"166",3515.61750797182,"Amazon Prediction"
"167",3484.72846254975,"Amazon Prediction"
"168",3565.79286414181,"Amazon Prediction"
"169",3458.23032715609,"Amazon Prediction"
"170",3464.45356973346,"Amazon Prediction"
"171",3515.02326228932,"Amazon Prediction"
"172",3541.46000577967,"Amazon Prediction"
"173",3535.06112934117,"Amazon Prediction"
"174",3537.34221930968,"Amazon Prediction"
"175",3683.967523348,"Amazon Prediction"
"176",3650.61341592926,"Amazon Prediction"
"177",3537.51716119154,"Amazon Prediction"
"178",3554.96738810534,"Amazon Prediction"
"179",3571.05261911475,"Amazon Prediction"
"180",3482.26675481945,"Amazon Prediction"
"181",3550.22565987555,"Amazon Prediction"
"182",3480.62250424256,"Amazon Prediction"
"183",3415.64599475387,"Amazon Prediction"
"184",3426.48104980481,"Amazon Prediction"
"185",3357.81563164254,"Amazon Prediction"
"186",3420.00866669171,"Amazon Prediction"
"187",3512.28798977486,"Amazon Prediction"
"188",3509.17996528463,"Amazon Prediction"
"189",3473.33021334507,"Amazon Prediction"
"190",3416.34860200775,"Amazon Prediction"
"191",3371.95851357549,"Amazon Prediction"
"192",3376.35591365631,"Amazon Prediction"
"193",3452.22942003672,"Amazon Prediction"
"194",3354.37118428296,"Amazon Prediction"
"195",3387.30405778859,"Amazon Prediction"
"196",3333.92308273386,"Amazon Prediction"
"197",3399.17687395022,"Amazon Prediction"
"198",3418.10305232759,"Amazon Prediction"
"199",3420.46536015892,"Amazon Prediction"
"200",3385.95942705951,"Amazon Prediction"
"201",3407.143011673,"Amazon Prediction"
"202",3373.17396959012,"Amazon Prediction"
"203",3370.22378823206,"Amazon Prediction"
"204",3323.2853495584,"Amazon Prediction"
"205",3400.87273622087,"Amazon Prediction"
"206",3328.86289078561,"Amazon Prediction"
"207",3273.38037829681,"Amazon Prediction"
"208",3262.41705347098,"Amazon Prediction"
"209",3250.6943051914,"Amazon Prediction"
"210",3204.91180353922,"Amazon Prediction"
"211",3314.7687694048,"Amazon Prediction"
"212",3292.74224231207,"Amazon Prediction"
"213",3214.29906949308,"Amazon Prediction"
"214",3248.24140218854,"Amazon Prediction"
"215",3172.55124727265,"Amazon Prediction"
"216",3123.62581704995,"Amazon Prediction"
"217",3025.44681235629,"Amazon Prediction"
"218",2823.07704729353,"Amazon Prediction"
"219",2888.25347163762,"Amazon Prediction"
"220",2802.46162758158,"Amazon Prediction"
"221",2765.18188778327,"Amazon Prediction"
"222",2819.75276875227,"Amazon Prediction"
"223",2888.81715369708,"Amazon Prediction"
"224",3014.88312135829,"Amazon Prediction"
"225",3026.54437107784,"Amazon Prediction"
"226",2990.43946798211,"Amazon Prediction"
"227",2757.85282532221,"Amazon Prediction"
"228",3108.71897913274,"Amazon Prediction"
"229",3162.86147158268,"Amazon Prediction"
"230",3232.78009353768,"Amazon Prediction"
"231",3211.60430355608,"Amazon Prediction"
"232",3183.38741314447,"Amazon Prediction"
"233",3051.09909501599,"Amazon Prediction"
"234",3127.19938535125,"Amazon Prediction"
"235",3120.42081925725,"Amazon Prediction"
"236",3168.69099366895,"Amazon Prediction"
"237",3092.25808726924,"Amazon Prediction"
"238",3037.39522914566,"Amazon Prediction"
"239",3011.95355886481,"Amazon Prediction"
"240",2884.60278929291,"Amazon Prediction"
"241",3064.59249284406,"Amazon Prediction"
"242",3083.59467059802,"Amazon Prediction"
"243",3074.86588228037,"Amazon Prediction"
"244",3026.87563800775,"Amazon Prediction"
"245",3046.69524508865,"Amazon Prediction"
"246",2943.175653562,"Amazon Prediction"
"247",2912.54511822967,"Amazon Prediction"
"248",2738.27487144476,"Amazon Prediction"
"249",2739.35219336876,"Amazon Prediction"
"250",2788.3236700542,"Amazon Prediction"
"251",2932.2010146057,"Amazon Prediction"
"252",2904.36561612098,"Amazon Prediction"
