"","Date","Open","High","Low","Close","Volume","Company","volumeDiff","shifted"
"48",2021-05-20,313.579987,319.25,313.160004,318.609985,17320200,"Facebook",5.02999799999998,316.230011
"49",2021-05-21,319.290009,319.929993,315.809998,316.230011,13600900,"Facebook",-3.05999800000001,324.630005
"50",2021-05-24,318.209991,325.950012,318.029999,324.630005,16445400,"Facebook",6.42001399999998,327.790009
"51",2021-05-25,327.079987,329.179993,324.799988,327.790009,16437000,"Facebook",0.710021999999981,327.660004
"52",2021-05-26,328.350006,329.829987,325.820007,327.660004,9686900,"Facebook",-0.690001999999993,332.75
"53",2021-05-27,328,333.779999,326.76001,332.75,20477700,"Facebook",4.75,328.730011
"54",2021-05-28,331,332.869995,328.329987,328.730011,12037400,"Facebook",-2.26998900000001,329.130005
"55",2021-06-01,330.149994,331.420013,326.640015,329.130005,11765900,"Facebook",-1.01998900000001,329.149994
"56",2021-06-02,330.380005,331.869995,327.119995,329.149994,11654300,"Facebook",-1.23001099999999,326.040009
"57",2021-06-03,325.779999,327.380005,323.480011,326.040009,12610800,"Facebook",0.260010000000023,330.350006
"58",2021-06-04,325.899994,332.459991,325.179993,330.350006,13289400,"Facebook",4.45001200000002,336.579987
"59",2021-06-07,329.480011,337.690002,328.929993,336.579987,20136700,"Facebook",7.09997600000003,333.679993
"60",2021-06-08,336.700012,338.299988,332.23999,333.679993,14580500,"Facebook",-3.02001899999999,330.25
"61",2021-06-09,335.73999,336.799988,330,330.25,13727900,"Facebook",-5.48998999999998,332.459991
"62",2021-06-10,330.790009,333.940002,328.549988,332.459991,13240200,"Facebook",1.669982,331.26001
"63",2021-06-11,332.579987,332.829987,328.929993,331.26001,13587900,"Facebook",-1.31997699999999,336.769989
"64",2021-06-14,331.899994,336.820007,329.809998,336.769989,12250800,"Facebook",4.86999500000002,336.75
"65",2021-06-15,336.98999,339.920013,335.029999,336.75,15795200,"Facebook",-0.239989999999977,331.079987
"66",2021-06-16,336.700012,337.549988,328.720001,331.079987,17232200,"Facebook",-5.620025,336.51001
"67",2021-06-17,330.48999,337.980011,330.149994,336.51001,17794100,"Facebook",6.02002000000005,329.660004
"68",2021-06-18,334.529999,336.149994,329,329.660004,23039500,"Facebook",-4.86999499999996,332.290009
"69",2021-06-21,331.089996,332.920013,327.649994,332.290009,11337500,"Facebook",1.20001300000001,339.029999
"70",2021-06-22,332.690002,339.920013,332.600006,339.029999,15345300,"Facebook",6.33999699999998,340.589996
"71",2021-06-23,339.350006,343.420013,338.200012,340.589996,14817800,"Facebook",1.23998999999998,343.179993
"72",2021-06-24,341.850006,344.899994,341.790009,343.179993,12329100,"Facebook",1.32998700000002,341.369995
"73",2021-06-25,342.589996,344.119995,339.679993,341.369995,14594400,"Facebook",-1.22000099999997,355.640015
"74",2021-06-28,342.459991,358.140015,341.769989,355.640015,29156100,"Facebook",13.180024,351.890015
"75",2021-06-29,356.269989,356.73999,349.049988,351.890015,21417300,"Facebook",-4.379974,347.709991
"76",2021-06-30,352.170013,352.920013,347.170013,347.709991,15107500,"Facebook",-4.46002199999998,354.390015
"77",2021-07-01,346.820007,354.670013,346.5,354.390015,17137000,"Facebook",7.57000800000003,354.700012
"78",2021-07-02,355.100006,356.440002,352.619995,354.700012,11521300,"Facebook",-0.399993999999992,352.779999
"79",2021-07-06,356.5,358.790009,349.179993,352.779999,13488500,"Facebook",-3.72000100000002,350.48999
"80",2021-07-07,355.26001,356.48999,350,350.48999,14218900,"Facebook",-4.77002000000005,345.649994
"81",2021-07-08,345.730011,348.329987,342.559998,345.649994,14406500,"Facebook",-0.080016999999998,350.420013
"82",2021-07-09,345.320007,350.709991,345.269989,350.420013,13018700,"Facebook",5.10000600000001,353.160004
"83",2021-07-12,351.230011,354.190002,349.640015,353.160004,10018600,"Facebook",1.92999300000002,352.089996
"84",2021-07-13,351.5,358.48999,348.799988,352.089996,11456000,"Facebook",0.589995999999985,347.630005
"85",2021-07-14,354.559998,355.200012,346.730011,347.630005,13894200,"Facebook",-6.92999300000002,344.459991
"86",2021-07-15,349.230011,349.230011,340.220001,344.459991,14781600,"Facebook",-4.77001999999999,341.160004
"87",2021-07-16,344.910004,345.98999,340.140015,341.160004,11026100,"Facebook",-3.75,336.950012
"88",2021-07-19,337.570007,339.790009,334.540009,336.950012,14372300,"Facebook",-0.61999499999996,341.660004
"89",2021-07-20,338.799988,343.450012,334.5,341.660004,11024300,"Facebook",2.86001600000003,346.230011
"90",2021-07-21,341.5,346.519989,341.25,346.230011,9279700,"Facebook",4.73001099999999,351.190002
"91",2021-07-22,346.679993,351.540009,345.209991,351.190002,12385400,"Facebook",4.51000899999997,369.790009
"92",2021-07-23,360.910004,375.329987,357.190002,369.790009,33694300,"Facebook",8.88000499999998,372.459991
"93",2021-07-26,369.579987,374.440002,368.220001,372.459991,14925200,"Facebook",2.88000399999999,367.809998
"94",2021-07-27,371.910004,373.149994,364.549988,367.809998,15705400,"Facebook",-4.10000600000001,373.279999
"95",2021-07-28,374.559998,377.549988,366.929993,373.279999,29676900,"Facebook",-1.27999900000003,358.320007
"96",2021-07-29,361,365.519989,356.73999,358.320007,33413200,"Facebook",-2.67999300000002,356.299988
"97",2021-07-30,354,360.730011,352.940002,356.299988,15976200,"Facebook",2.29998799999998,351.950012
"98",2021-08-02,358.100006,359.399994,350.73999,351.950012,13180400,"Facebook",-6.14999399999999,351.23999
"99",2021-08-03,352.730011,353.769989,347.700012,351.23999,12406100,"Facebook",-1.49002100000001,358.920013
"100",2021-08-04,352.420013,360.480011,351.51001,358.920013,14180600,"Facebook",6.5,362.970001
"101",2021-08-05,359.640015,363.899994,356.899994,362.970001,10247200,"Facebook",3.32998600000002,363.51001
"102",2021-08-06,361.399994,365.149994,361.399994,363.51001,8925000,"Facebook",2.11001600000003,361.609985
"103",2021-08-09,363.76001,365.779999,360.75,361.609985,7798900,"Facebook",-2.15002500000003,361.130005
"104",2021-08-10,361.829987,364.100006,359.040009,361.130005,7469900,"Facebook",-0.699982000000034,359.959991
"105",2021-08-11,362.100006,362.359985,357.809998,359.959991,8400300,"Facebook",-2.14001500000001,362.649994
"106",2021-08-12,358.450012,363,357.109985,362.649994,7170700,"Facebook",4.19998199999998,363.179993
"107",2021-08-13,362.970001,364.660004,361.480011,363.179993,7195700,"Facebook",0.209992,366.559998
"108",2021-08-16,362.519989,366.950012,357.380005,366.559998,11222100,"Facebook",4.040009,358.450012
"109",2021-08-17,362.980011,364.670013,355.070007,358.450012,12328700,"Facebook",-4.52999899999998,355.450012
"110",2021-08-18,356.25,359.859985,355.149994,355.450012,10042400,"Facebook",-0.799987999999985,355.119995
"111",2021-08-19,351.350006,357.570007,351,355.119995,12004500,"Facebook",3.76998900000001,359.369995
"112",2021-08-20,354.600006,359.98999,353.309998,359.369995,8697700,"Facebook",4.76998900000001,363.350006
"113",2021-08-23,359.440002,365.690002,359.100006,363.350006,10942000,"Facebook",3.91000400000001,365.51001
"114",2021-08-24,363.660004,367.959991,361.839996,365.51001,9235100,"Facebook",1.85000600000001,368.390015
"115",2021-08-25,365.600006,370.859985,365.399994,368.390015,9684500,"Facebook",2.790009,364.380005
"116",2021-08-26,368.380005,369.440002,364.130005,364.380005,7888700,"Facebook",-4,372.630005
"117",2021-08-27,365.100006,373.73999,364.079987,372.630005,11219100,"Facebook",7.52999899999998,380.660004
"118",2021-08-30,372.559998,381.48999,370.519989,380.660004,13547300,"Facebook",8.10000600000001,379.380005
"119",2021-08-31,379.950012,382.76001,378.799988,379.380005,12345400,"Facebook",-0.570007000000032,382.049988
"120",2021-09-01,379.589996,384.329987,378.809998,382.049988,11567200,"Facebook",2.459992,375.279999
"121",2021-09-02,381.5,381.75,374.059998,375.279999,14832900,"Facebook",-6.22000100000002,376.26001
"122",2021-09-03,374.75,377.160004,373.109985,376.26001,7509600,"Facebook",1.51001000000002,382.179993
"123",2021-09-07,375.880005,382.959991,373.149994,382.179993,10793800,"Facebook",6.29998800000004,377.570007
"124",2021-09-08,380.160004,380.869995,374.790009,377.570007,11067200,"Facebook",-2.58999700000004,378
"125",2021-09-09,377.640015,379.829987,376.570007,378,9098900,"Facebook",0.359984999999995,378.690002
"126",2021-09-10,381.359985,383.790009,378.26001,378.690002,11549600,"Facebook",-2.669983,376.51001
"127",2021-09-13,381.679993,381.75,374.350006,376.51001,13026300,"Facebook",-5.169983,376.529999
"128",2021-09-14,377.399994,378.589996,375.109985,376.529999,8711600,"Facebook",-0.869995000000017,373.920013
"129",2021-09-15,377,377.559998,367.670013,373.920013,17940300,"Facebook",-3.07998700000002,373.059998
"130",2021-09-16,372.790009,373.559998,369.709991,373.059998,11934200,"Facebook",0.26998900000001,364.720001
"131",2021-09-17,371.410004,371.410004,361.589996,364.720001,26299000,"Facebook",-6.69000299999999,355.700012
"132",2021-09-20,359.299988,361.029999,349.799988,355.700012,19822800,"Facebook",-3.59997599999997,357.480011
"133",2021-09-21,358.5,360.040009,355.190002,357.480011,11751900,"Facebook",-1.01998900000001,343.209991
"134",2021-09-22,347.230011,349.839996,340.690002,343.209991,43692900,"Facebook",-4.02001999999999,345.959991
"135",2021-09-23,345.359985,349.670013,343,345.959991,21806300,"Facebook",0.600006000000008,352.959991
"136",2021-09-24,343.23999,354.350006,342.369995,352.959991,18801900,"Facebook",9.72000100000002,353.579987
"137",2021-09-27,349.809998,355.149994,347.079987,353.579987,15205800,"Facebook",3.76998900000001,340.649994
"138",2021-09-28,347.970001,349.600006,338.920013,340.649994,21710300,"Facebook",-7.32000700000003,339.609985
"139",2021-09-29,343.149994,345.230011,338.880005,339.609985,14452200,"Facebook",-3.540009,339.390015
"140",2021-09-30,340.450012,342.799988,338.149994,339.390015,16547100,"Facebook",-1.05999700000001,343.01001
"141",2021-10-01,341.609985,345.019989,338.640015,343.01001,14905300,"Facebook",1.40002500000003,326.230011
"142",2021-10-04,335.529999,335.940002,322.700012,326.230011,42885000,"Facebook",-9.29998799999998,332.959991
"143",2021-10-05,328.579987,335.179993,326.160004,332.959991,35377900,"Facebook",4.38000399999999,333.640015
"144",2021-10-06,329.73999,334.380005,325.799988,333.640015,26443000,"Facebook",3.90002500000003,329.220001
"145",2021-10-07,337,338.839996,328.980011,329.220001,28307500,"Facebook",-7.77999899999998,330.049988
"146",2021-10-08,331.51001,333.399994,328.709991,330.049988,15946100,"Facebook",-1.46002200000004,325.450012
"147",2021-10-11,327.630005,330.459991,325.309998,325.450012,14708200,"Facebook",-2.17999299999997,323.769989
"148",2021-10-12,323.029999,324.380005,317.369995,323.769989,31658700,"Facebook",0.739990000000034,324.540009
"149",2021-10-13,326.970001,327,322.660004,324.540009,14761500,"Facebook",-2.42999200000003,328.529999
"150",2021-10-14,328.359985,330.519989,327.100006,328.529999,14302200,"Facebook",0.170013999999981,324.76001
"151",2021-10-15,328.679993,329.070007,322.51001,324.76001,21596400,"Facebook",-3.919983,335.339996
"152",2021-10-18,328.950012,335.890015,327.5,335.339996,21585000,"Facebook",6.38998399999997,339.98999
"153",2021-10-19,339.649994,342.459991,337.279999,339.98999,18786300,"Facebook",0.339995999999985,340.779999
"154",2021-10-20,343.450012,343.980011,339.450012,340.779999,13639500,"Facebook",-2.67001300000004,341.880005
"155",2021-10-21,340.279999,342.309998,337.799988,341.880005,16354400,"Facebook",1.60000600000001,324.609985
"156",2021-10-22,326.350006,329.630005,321.109985,324.609985,35224500,"Facebook",-1.74002100000001,328.690002
"157",2021-10-25,320.299988,329.559998,319.720001,328.690002,38409000,"Facebook",8.39001400000001,315.809998
"158",2021-10-26,328.26001,330.209991,309.600006,315.809998,65654000,"Facebook",-12.450012,312.220001
"159",2021-10-27,314.190002,319.25,312.059998,312.220001,29971800,"Facebook",-1.97000099999997,316.920013
"160",2021-10-28,312.98999,325.519989,308.109985,316.920013,50806800,"Facebook",3.93002300000001,323.570007
"161",2021-10-29,320.190002,326,319.600006,323.570007,37059400,"Facebook",3.38000499999998,329.980011
"162",2021-11-01,326.040009,333.450012,326,329.980011,31518900,"Facebook",3.94000199999999,328.079987
"163",2021-11-02,331.380005,334.790009,323.799988,328.079987,28353000,"Facebook",-3.30001799999997,331.619995
"164",2021-11-03,327.48999,332.149994,323.200012,331.619995,20786500,"Facebook",4.13000500000004,335.850006
"165",2021-11-04,334.01001,337.269989,332.649994,335.850006,22495300,"Facebook",1.83999599999999,341.130005
"166",2021-11-05,340.309998,346.790009,339.640015,341.130005,26872800,"Facebook",0.820006999999976,338.619995
"167",2021-11-08,344.420013,344.790009,338.339996,338.619995,18342500,"Facebook",-5.80001799999997,335.369995
"168",2021-11-09,340,341.309998,334.470001,335.369995,17556700,"Facebook",-4.63000499999998,327.640015
"169",2021-11-10,332.48999,333.190002,325.51001,327.640015,21872600,"Facebook",-4.84997499999997,327.73999
"170",2021-11-11,329.820007,332.459991,327,327.73999,12376600,"Facebook",-2.080017,340.890015
"171",2021-11-12,330.179993,341.859985,329.779999,340.890015,25414300,"Facebook",10.710022,347.559998
"172",2021-11-15,344.339996,353.649994,343.200012,347.559998,25076600,"Facebook",3.22000200000002,342.959991
"173",2021-11-16,343.829987,346.649994,340.869995,342.959991,18181100,"Facebook",-0.869996000000015,340.769989
"174",2021-11-17,344.23999,347.299988,340.100006,340.769989,13602800,"Facebook",-3.47000099999997,338.690002
"175",2021-11-18,339.720001,342.459991,335.299988,338.690002,17487200,"Facebook",-1.02999900000003,345.299988
"176",2021-11-19,342.200012,352.100006,339.899994,345.299988,26488500,"Facebook",3.09997599999997,341.01001
"177",2021-11-22,349.049988,353.829987,340.51001,341.01001,27116800,"Facebook",-8.03997799999996,337.25
"178",2021-11-23,338.929993,341.399994,333.5,337.25,17225000,"Facebook",-1.67999300000002,341.059998
"179",2021-11-24,336,341.779999,332.809998,341.059998,13566200,"Facebook",5.05999800000001,333.119995
"180",2021-11-26,335.799988,337.75,331.899994,333.119995,14750700,"Facebook",-2.67999299999997,338.029999
"181",2021-11-29,336.890015,340.670013,335.309998,338.029999,16650900,"Facebook",1.13998399999997,324.459991
"182",2021-11-30,335,335.809998,323.429993,324.459991,25390000,"Facebook",-10.540009,310.600006
"183",2021-12-01,330.290009,330.5,310.290009,310.600006,30329600,"Facebook",-19.690003,310.390015
"184",2021-12-02,311.399994,314.600006,307.200012,310.390015,24396200,"Facebook",-1.00997899999999,306.839996
"185",2021-12-03,313.730011,313.75,299.5,306.839996,27471000,"Facebook",-6.89001500000001,317.869995
"186",2021-12-06,308.130005,320.100006,306.339996,317.869995,21758300,"Facebook",9.73999000000003,322.809998
"187",2021-12-07,321.570007,326.540009,321,322.809998,18794000,"Facebook",1.23999100000003,330.559998
"188",2021-12-08,325,332.75,323.070007,330.559998,19937700,"Facebook",5.55999800000001,329.820007
"189",2021-12-09,329.540009,336.130005,328,329.820007,16879200,"Facebook",0.279997999999978,329.75
"190",2021-12-10,332.559998,335.029999,326.369995,329.75,14528000,"Facebook",-2.80999800000001,334.48999
"191",2021-12-13,330.950012,341.089996,329.589996,334.48999,22948700,"Facebook",3.53997799999996,333.73999
"192",2021-12-14,328.049988,335.700012,327.649994,333.73999,20461000,"Facebook",5.69000199999999,341.660004
"193",2021-12-15,332.48999,342.109985,323.980011,341.660004,24681300,"Facebook",9.17001400000004,334.899994
"194",2021-12-16,338.980011,344.459991,333.73999,334.899994,22635000,"Facebook",-4.080017,333.790009
"195",2021-12-17,332.799988,337.109985,330.75,333.790009,40012600,"Facebook",0.990021000000013,325.450012
"196",2021-12-20,329.779999,329.899994,322.529999,325.450012,17901800,"Facebook",-4.32998699999996,334.200012
"197",2021-12-21,326.410004,336,323.75,334.200012,16116800,"Facebook",7.790008,330.450012
"198",2021-12-22,333.799988,334.51001,328.26001,330.450012,16764600,"Facebook",-3.34997599999997,335.23999
"199",2021-12-23,330.100006,336.670013,328.359985,335.23999,13987700,"Facebook",5.13998399999997,346.179993
"200",2021-12-27,338.850006,347.869995,338.01001,346.179993,17795000,"Facebook",7.32998700000002,346.220001
"201",2021-12-28,346.630005,352.709991,345.200012,346.220001,16637600,"Facebook",-0.410003999999958,342.940002
"202",2021-12-29,346.910004,349.690002,341.640015,342.940002,10747000,"Facebook",-3.97000200000002,344.359985
"203",2021-12-30,344,347.230011,343.220001,344.359985,10593300,"Facebook",0.359984999999995,336.350006
"204",2021-12-31,343.019989,343.440002,336.269989,336.350006,12870500,"Facebook",-6.669983,338.540009
"205",2022-01-03,338.299988,341.079987,337.190002,338.540009,14537900,"Facebook",0.240021000000013,336.529999
"206",2022-01-04,339.950012,343.089996,331.869995,336.529999,15998000,"Facebook",-3.42001300000004,324.170013
"207",2022-01-05,333.019989,335.76001,323.839996,324.170013,20564500,"Facebook",-8.84997600000003,332.459991
"208",2022-01-06,322.820007,339.170013,322.720001,332.459991,27962800,"Facebook",9.63998400000003,331.790009
"209",2022-01-07,332.73999,337,328.880005,331.790009,14722000,"Facebook",-0.94998099999998,328.070007
"210",2022-01-10,325.309998,328.339996,315.429993,328.070007,24942400,"Facebook",2.76000899999997,334.369995
"211",2022-01-11,326.779999,334.630005,325.279999,334.369995,16226800,"Facebook",7.58999600000004,333.26001
"212",2022-01-12,335.179993,336.369995,330.029999,333.26001,14104900,"Facebook",-1.919983,326.480011
"213",2022-01-13,334.980011,335.630005,325.76001,326.480011,14797100,"Facebook",-8.5,331.899994
"214",2022-01-14,321.790009,332.730011,321.209991,331.899994,16868500,"Facebook",10.109985,318.149994
"215",2022-01-18,323.290009,324.209991,317.640015,318.149994,22645600,"Facebook",-5.14001500000001,319.589996
"216",2022-01-19,319.579987,327.100006,319.329987,319.589996,20814700,"Facebook",0.0100089999999682,316.559998
"217",2022-01-20,323.899994,327.820007,315.980011,316.559998,16925000,"Facebook",-7.33999599999999,303.170013
"218",2022-01-21,314.809998,318.309998,303.040009,303.170013,28710700,"Facebook",-11.639985,308.709991
"219",2022-01-24,297.839996,309.529999,289.01001,308.709991,38878100,"Facebook",10.869995,300.149994
"220",2022-01-25,299.950012,306.230011,297.579987,300.149994,25108500,"Facebook",0.199981999999977,294.630005
"221",2022-01-26,307.01001,307.51001,290.850006,294.630005,28348800,"Facebook",-12.380005,294.640015
"222",2022-01-27,297.75,301.709991,294.26001,294.640015,21629900,"Facebook",-3.10998499999999,301.709991
"223",2022-01-28,295.619995,301.899994,293.029999,301.709991,21871600,"Facebook",6.08999599999999,313.26001
"224",2022-01-31,300.679993,313.790009,299.320007,313.26001,21579500,"Facebook",12.580017,319
"225",2022-02-01,314.559998,319.660004,312.119995,319,18023800,"Facebook",4.44000199999999,323
"226",2022-02-02,327.820007,328,316.869995,323,58458300,"Facebook",-4.82000699999998,237.759995
"227",2022-02-03,244.649994,248,235.75,237.759995,188119900,"Facebook",-6.88999899999999,237.089996
"228",2022-02-04,234.970001,242.610001,230.110001,237.089996,89342200,"Facebook",2.11999500000002,224.910004
"229",2022-02-07,237.699997,238.300003,224.009995,224.910004,88613800,"Facebook",-12.789993,220.179993
"230",2022-02-08,220.850006,225.770004,216.149994,220.179993,94729700,"Facebook",-0.670013000000012,232
"231",2022-02-09,224.199997,233.369995,222.210007,232,86563300,"Facebook",7.800003,228.070007
"232",2022-02-10,228.270004,235,226.699997,228.070007,49310400,"Facebook",-0.199996999999996,219.550003
"233",2022-02-11,228.460007,230.419998,218.770004,219.550003,46156900,"Facebook",-8.91000399999999,217.699997
"234",2022-02-14,219.309998,221,214.779999,217.699997,38184000,"Facebook",-1.61000100000001,221
"235",2022-02-15,220.470001,221.149994,215.059998,221,42685500,"Facebook",0.529999000000004,216.539993
"236",2022-02-16,212.410004,217.460007,212.360001,216.539993,45817500,"Facebook",4.12998900000002,207.710007
"237",2022-02-17,214.020004,217.5,207.160004,207.710007,38747500,"Facebook",-6.30999700000001,206.160004
"238",2022-02-18,209.389999,210.75,205.179993,206.160004,37128400,"Facebook",-3.229995,202.080002
"239",2022-02-22,202.339996,207.479996,200.059998,202.080002,39852400,"Facebook",-0.259994000000006,198.449997
"240",2022-02-23,204.160004,206.940002,198.050003,198.449997,44481400,"Facebook",-5.71000699999999,207.600006
"241",2022-02-24,191.059998,208.350006,190.220001,207.600006,49957200,"Facebook",16.540008,210.479996
"242",2022-02-25,204.940002,211.320007,203.179993,210.479996,37627600,"Facebook",5.53999400000001,211.029999
"243",2022-02-28,207.679993,213.149994,206.830002,211.029999,34239800,"Facebook",3.35000600000001,203.490005
"244",2022-03-01,209.869995,211.75,202.220001,203.490005,27094900,"Facebook",-6.37998999999999,208.110001
"245",2022-03-02,204.779999,209.149994,202.020004,208.110001,29452100,"Facebook",3.33000200000001,202.970001
"246",2022-03-03,209.020004,209.080002,201.419998,202.970001,27263500,"Facebook",-6.050003,200.059998
"247",2022-03-04,202.369995,205.889999,198.789993,200.059998,32130900,"Facebook",-2.30999699999998,187.470001
"248",2022-03-07,200.789993,200.889999,187.279999,187.470001,38560600,"Facebook",-13.319992,190.289993
"249",2022-03-08,187.850006,196.699997,186.110001,190.289993,37508100,"Facebook",2.439987,198.5
"250",2022-03-09,195.740005,199.100006,193.919998,198.5,31894700,"Facebook",2.759995,195.210007
"251",2022-03-10,194.839996,196.279999,191.070007,195.210007,24853000,"Facebook",0.370010999999977,187.610001
"252",2022-03-11,192.639999,193.559998,186.669998,187.610001,34656900,"Facebook",-5.02999799999998,187.610001
