"","Close","Company"
"152",334.209415006512,"Facebook Prediction"
"153",339.046473615816,"Facebook Prediction"
"154",340.245743525113,"Facebook Prediction"
"155",340.703915348702,"Facebook Prediction"
"156",321.583884141159,"Facebook Prediction"
"157",325.504436255362,"Facebook Prediction"
"158",307.236583438068,"Facebook Prediction"
"159",311.682393663777,"Facebook Prediction"
"160",313.114177887299,"Facebook Prediction"
"161",320.854218527876,"Facebook Prediction"
"162",328.297848339755,"Facebook Prediction"
"163",325.708612349039,"Facebook Prediction"
"164",329.77150075469,"Facebook Prediction"
"165",334.312214279546,"Facebook Prediction"
"166",339.954872242542,"Facebook Prediction"
"167",337.358553105573,"Facebook Prediction"
"168",334.478372831383,"Facebook Prediction"
"169",325.913064642722,"Facebook Prediction"
"170",328.360178059344,"Facebook Prediction"
"171",339.248687139285,"Facebook Prediction"
"172",346.46150545974,"Facebook Prediction"
"173",341.773702442607,"Facebook Prediction"
"174",340.734177164582,"Facebook Prediction"
"175",337.437005773578,"Facebook Prediction"
"176",343.943219491975,"Facebook Prediction"
"177",339.260744441753,"Facebook Prediction"
"178",335.872584995218,"Facebook Prediction"
"179",340.068521637848,"Facebook Prediction"
"180",332.667414707257,"Facebook Prediction"
"181",337.263279944612,"Facebook Prediction"
"182",322.285355569629,"Facebook Prediction"
"183",308.089849942032,"Facebook Prediction"
"184",309.161886225768,"Facebook Prediction"
"185",303.387552716566,"Facebook Prediction"
"186",317.38800298358,"Facebook Prediction"
"187",322.736167479288,"Facebook Prediction"
"188",329.531476141058,"Facebook Prediction"
"189",330.184252422576,"Facebook Prediction"
"190",328.948136707653,"Facebook Prediction"
"191",334.001729870429,"Facebook Prediction"
"192",332.717660653638,"Facebook Prediction"
"193",337.638203618425,"Facebook Prediction"
"194",333.874325524026,"Facebook Prediction"
"195",329.369127568337,"Facebook Prediction"
"196",323.602128750964,"Facebook Prediction"
"197",333.33585021197,"Facebook Prediction"
"198",328.893604773501,"Facebook Prediction"
"199",334.575824593041,"Facebook Prediction"
"200",344.862285654736,"Facebook Prediction"
"201",345.78008831497,"Facebook Prediction"
"202",342.52478372955,"Facebook Prediction"
